"ds_anon_user_id","module","meantimeToQuiz","nsessions","ndays","npages","nactivities","timeInModule","endToQuiz","meanSessionDiff","quizGrade","pretestGrade","examGrade","Nwords","Nactivities","Npages","crammers"
"Stu_70c0be63aef7ef73a5bb01dd2599506e",8,484.156957186544,2,2,15,35,1614.96666666667,37.6,100969,8,13,24,11582,39,10,"Non-Crammer"
"Stu_70c0be63aef7ef73a5bb01dd2599506e",9,32.6428315412186,1,1,10,37,84.7833333333333,6.03333333333333,412310,10,13,24,12430,37,14,"Crammer"
"Stu_70c0be63aef7ef73a5bb01dd2599506e",10,3192.39646118721,6,4,33,50,8032.4,7.95,161827.285714286,10,13,24,14635,56,18,"Non-Crammer"
"Stu_70c0be63aef7ef73a5bb01dd2599506e",11,2525.37713675214,3,2,5,9,2056.6,1672.38333333333,53446.6666666667,10,13,24,3043,9,2,"Non-Crammer"
"Stu_70c0be63aef7ef73a5bb01dd2599506e",6,729.481944444444,1,1,2,9,5.33333333333333,727.466666666667,93712,4,13,24,17373,80,20,"Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",1,5293.04911111111,4,4,19,79,9870.88333333333,12.3333333333333,194889.666666667,6,11,20,18754,79,27,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",2,7724.05376740377,2,2,16,74,1421.4,7014.65,84074.5,7,11,20,9546,74,25,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",3,4430.97926432292,4,5,32,74,7318.33333333333,1235.06666666667,237668.75,8,11,20,12785,74,26,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",4,6564.30093509351,3,3,9,63,1648.6,5526.4,91113.3333333333,9,11,20,9638,63,3,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",5,1777.61311728395,3,5,11,29,4420.81666666667,14.0833333333333,543580.333333333,7,11,20,14163,29,18,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",6,4266.83257403189,6,6,19,80,7639.36666666667,7.58333333333333,147696,8,11,20,17373,80,20,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",7,1601.8580942623,4,3,25,74,4230.08333333333,8.66666666666667,80139.5,9,11,20,15293,74,10,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",8,2199.43244837758,2,3,14,39,4507.01666666667,12.2833333333333,307139,10,11,20,11582,39,10,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",9,1145.29919354839,2,3,9,37,3028.83333333333,14.05,125983.5,9,11,20,12430,37,14,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",10,6355.60504009164,2,4,10,56,14514.6666666667,12.8833333333333,517186,8,11,20,14635,56,18,"Non-Crammer"
"Stu_70e7565a5356988b9ed2c848bafd9f93",11,1058.54747474747,2,1,5,9,1175.76666666667,365.85,86669.5,8,11,20,3043,9,2,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",1,3539.7949795082,13,6,43,79,10752.5333333333,3.2,49507.8461538462,8,7,19,18754,79,27,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",2,6762.36631111111,10,8,34,68,13065.0166666667,1548.65,96558.8333333333,9,7,19,9546,74,25,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",3,5593.94722222222,8,7,57,74,8529.93333333333,2735.58333333333,47988.4444444444,7,7,19,12785,74,26,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",4,5877.41860119048,5,4,15,63,4186.78333333333,4282.73333333333,71276.8,8,7,19,9638,63,3,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",5,4291.95463347165,5,5,14,29,5807.99166666667,3503.66666666667,138951.8,7,7,19,14163,29,18,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",6,7860.14889349931,5,4,23,80,3746.275,9172.51666666667,103469.8,7,7,19,17373,80,20,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",7,4142.0848339719,5,5,26,74,8423.85,1458.31666666667,134145.4,8,7,19,15293,74,10,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",8,3407.9835399449,4,3,18,39,2983.78333333333,2551.96666666667,111260.5,8,7,19,11582,39,10,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",9,4366.66081481482,5,4,13,36,9749.48333333333,1386.31666666667,117482.6,3,7,19,12430,37,14,"Non-Crammer"
"Stu_71bff2deede1186edf2126511021862c",10,20185.1833333333,1,1,1,0,0,20185.1833333333,911,1,7,19,14635,56,18,"Crammer"
"Stu_72037e5d3a13c1e380581977938fcb52",1,338.704102564103,3,2,12,12,7153.58333333333,54.8833333333333,658721.333333333,8,9,23,18754,79,27,"Non-Crammer"
"Stu_72037e5d3a13c1e380581977938fcb52",6,12.3702380952381,1,1,5,2,3.36666666666667,10.5,575762.5,10,9,23,17373,80,20,"Crammer"
"Stu_72037e5d3a13c1e380581977938fcb52",8,9.71222222222222,1,1,3,1,2.96666666666667,7.95,520590,7,9,23,11582,39,10,"Crammer"
"Stu_72037e5d3a13c1e380581977938fcb52",9,6.78333333333333,1,1,1,0,0,6.78333333333333,598988,8,9,23,12430,37,14,"Crammer"
"Stu_7276367c08792168764977f55614baab",1,3416.18962264151,5,5,40,78,5789.58333333333,23.9666666666667,72489.3333333333,10,11,32,18754,79,27,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",2,2525.77125,3,2,15,74,1332.35,2407.45,190942,8,11,32,9546,74,25,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",3,3582.70646718147,2,2,58,74,187.183333333333,7275.575,256547,9,11,32,12785,74,26,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",4,1657.30042735043,2,2,19,63,61.275,11088.4,237227.333333333,9,11,32,9638,63,3,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",5,2760.80668073136,3,3,39,29,448.833333333333,24883.4888888889,255170.25,10,11,32,14163,29,18,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",6,3357.77390681004,3,4,59,80,2150.23888888889,38596.8611111111,265033.5,10,11,32,17373,80,20,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",7,2955.14049000645,3,3,57,73,550.125,29576.025,96538.3333333333,8,11,32,15293,74,10,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",8,3851.56836158192,2,2,42,39,157.391666666667,31180.8,208388,9,11,32,11582,39,10,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",9,10927.7447194719,2,2,23,37,41.3888888888889,53031.7888888889,193632.4,9,11,32,12430,37,14,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",10,3689.95966435185,2,3,24,56,94.25,57112.4222222222,430.333333333333,10,11,32,14635,56,18,"Non-Crammer"
"Stu_7276367c08792168764977f55614baab",11,4152.94119047619,2,2,6,9,11.9,47697.7416666667,296957.5,10,11,32,3043,9,2,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",1,991.743483709273,4,4,22,19,11427.1833333333,28.9333333333333,453898,7,10,19,18754,79,27,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",2,299.304824561404,2,2,9,4,1334.81666666667,11.6166666666667,133592.666666667,8,10,19,9546,74,25,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",4,6407.74558652729,8,7,28,49,13498.4,4.1,146502,6,10,19,9638,63,3,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",5,1164.41206140351,3,2,26,4,1543.9,3.51666666666667,29692.6666666667,6,10,19,14163,29,18,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",6,4130.92805555556,1,1,14,8,55.9333333333333,4107.93333333333,280492.375,8,10,19,17373,80,20,"Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",7,62.1390350877193,2,2,22,3,1497.96666666667,0.683333333333333,231691.666666667,7,10,19,15293,74,10,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",8,19.3964285714286,1,1,14,0,26,5.53333333333333,504,7,10,19,11582,39,10,"Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",9,2594.36666666667,3,3,15,0,8600.98333333333,6.58333333333333,171985.333333333,3,10,19,12430,37,14,"Non-Crammer"
"Stu_72b993fe7c104c3fef6aa02db16f1a09",11,24.5462962962963,1,1,3,2,6.55,21.65,375,5,10,19,3043,9,2,"Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",1,8061.28208955224,7,5,52,79,3533.05,3533.29166666667,77780.625,10,11,29,18754,79,27,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",2,7375.65554197229,9,5,42,74,4797.35,8807.18333333333,58761.2727272727,10,11,29,9546,74,25,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",3,8238.05545112782,6,5,39,74,2500.05833333333,2722.05,247634.285714286,9,11,29,12785,74,26,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",4,9509.63551356589,10,5,31,63,1642.20555555556,8455.01111111111,45717.9,10,11,29,9638,63,3,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",5,11426.0819391635,8,7,51,29,3409.30555555556,10537.4055555556,73731.5,9,11,29,14163,29,18,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",7,12773.8699938386,13,11,64,74,7071.7,16120.2583333333,127831.153846154,10,11,29,15293,74,10,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",6,4067.47207105064,8,6,57,80,2015.02777777778,6022.54444444444,45985.1818181818,10,11,29,17373,80,20,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",10,2462.04152445961,7,6,20,56,1273.6,8802.8,26249.3,10,11,29,14635,56,18,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",8,2637.40534979424,6,3,46,39,2882.88333333333,17.5166666666667,29325.1666666667,9,11,29,11582,39,10,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",9,8734.52617702448,7,6,18,37,6528.98333333333,755.025,79488,10,11,29,12430,37,14,"Non-Crammer"
"Stu_72cd447ba589c74123348da90e3346e3",11,6816.14004975124,2,2,6,9,5736.26666666667,1344.73333333333,172098.5,10,11,29,3043,9,2,"Non-Crammer"
"Stu_72da6e3cc78b28b28ca484584042d2d1",3,42823.7459770115,2,2,5,5,2243.83333333333,40670.7666666667,134583,7,11,13,12785,74,26,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",1,595.664870030581,2,2,21,79,1102.9,5.81666666666667,181573.666666667,9,6,35,18754,79,27,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",2,1615.18283333333,6,3,38,74,3338.78333333333,10.8,23447.6666666667,10,6,35,9546,74,25,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",3,1923.76644859813,4,4,49,74,8578.45,4.7,85441.5,9,6,35,12785,74,26,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",4,2962.9746130031,5,4,13,63,5949.78333333333,216.083333333333,133924.4,8,6,35,9638,63,3,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",11,2624.79022222222,5,3,7,9,570.058333333333,39824.9,15472.2,10,6,35,3043,9,2,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",5,4466.43120849934,6,3,35,29,12380.1333333333,3512.23333333333,122763,8,6,35,14163,29,18,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",6,204.759107669617,3,2,27,80,10243.7166666667,5,205448.333333333,8,6,35,17373,80,20,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",7,4256.73231357553,6,5,34,74,9521.2,548.7,120325.833333333,6,6,35,15293,74,10,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",8,143.870014556041,1,1,14,39,193.25,57.7333333333333,722406,10,6,35,11582,39,10,"Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",9,1157.64032815199,3,3,16,37,5539.65,3.6,138840.666666667,9,6,35,12430,37,14,"Non-Crammer"
"Stu_734f20240fd3fe7e14f596fa2d42e79e",10,2074.10287179487,7,6,21,56,16093.5833333333,45.7833333333333,137349.428571429,9,6,35,14635,56,18,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",1,3243.88624113475,7,5,48,79,5820.68333333333,1112.88333333333,110011.571428571,10,11,35,18754,79,27,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",2,1922.3558974359,5,4,18,74,3595.35,359.433333333333,44840.6,10,11,35,9546,74,25,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",3,1067.01170461179,3,3,70,74,7112.4,21.1333333333333,354023,7,11,35,12785,74,26,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",4,2073.58765432099,3,3,16,63,2837.38333333333,59.5333333333333,152045.5,9,11,35,9638,63,3,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",5,1901.71488340192,4,3,27,29,4171.23333333333,82.8333333333333,102481.2,10,11,35,14163,29,18,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",6,1351.72531028369,3,3,28,59,2982.76666666667,14.8333333333333,216922.75,10,11,35,17373,80,20,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",7,1430.37255291005,7,4,38,74,5805.21666666667,46.6166666666667,49017.8571428571,9,11,35,15293,74,10,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",8,441.246907993967,2,2,19,39,1657.01666666667,17.3666666666667,261618.333333333,8,11,35,11582,39,10,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",9,1416.07458563536,3,2,14,37,1458.73333333333,1217.53333333333,64857.75,10,11,35,12430,37,14,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",10,3192.89798474946,5,5,21,56,7015.76666666667,1393.03333333333,82706.2,10,11,35,14635,56,18,"Non-Crammer"
"Stu_7366118b7ea73b7075009e830c4fa735",11,5904.80483091787,1,1,3,9,91.9666666666667,5859.53333333333,345027,10,11,35,3043,9,2,"Crammer"
"Stu_738e805806a264e59537e349e0dea98b",10,40.0958333333333,2,1,9,4,123.75,17.3166666666667,6137,7,13,26,14635,56,18,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",1,4418.42968221771,10,7,70,79,11174.6833333333,24.6833333333333,62092.375,8,7,34,18754,79,27,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",2,2035.0346969697,6,6,66,74,9846.48333333333,20.8833333333333,67303.7777777778,8,7,34,9546,74,25,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",3,3319.46033105023,8,8,92,74,11445.6333333333,26.5166666666667,58957,9,7,34,12785,74,26,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",4,697.591241241241,4,3,24,63,3030.76666666667,26.1333333333333,49688.5714285714,9,7,34,9638,63,3,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",5,1509.38097112861,4,4,41,29,7133.18333333333,55.3166666666667,68715.4545454545,8,7,34,14163,29,18,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",6,3622.95466820988,7,6,37,80,11785.5833333333,31.75,49096.5,8,7,34,17373,80,20,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",7,2393.37461389961,8,7,57,74,9811.16666666667,130.866666666667,54086.6666666667,9,7,34,15293,74,10,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",8,2302.67224669604,9,5,26,39,5530.66666666667,38.2166666666667,24038.0909090909,9,7,34,11582,39,10,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",9,5421.59947368421,7,5,17,37,5827.15,3774.78333333333,49291.3333333333,9,7,34,12430,37,14,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",10,2595.02591362126,6,4,19,56,8769.01666666667,30.4833333333333,115547.5,9,7,34,14635,56,18,"Non-Crammer"
"Stu_74011b1d678a8a9b5aa6167dfe27aafd",11,2723.21764705882,3,3,7,9,2905.3,294,92660.6666666667,10,7,34,3043,9,2,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",3,806.251459606246,2,2,32,69,1646.11666666667,8.73333333333333,45916.5,9,11,17,12785,74,26,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",4,2782.55860566449,1,1,10,63,318.333333333333,2615.15,341407,9,11,17,9638,63,3,"Crammer"
"Stu_742e08ad4eb21af6530c279503794455",5,7289.30429184549,6,5,19,28,20168.1333333333,342.433333333333,198090.142857143,8,11,17,14163,29,18,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",6,654.899603174603,3,2,16,57,1888.65,0.316666666666667,119190,8,11,17,17373,80,20,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",7,2295.39394243641,6,4,37,70,7145.6,1.43333333333333,110735.5,9,11,17,15293,74,10,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",8,3485.55916230366,3,3,22,31,6547.98333333333,0.283333333333333,158428.75,7,11,17,11582,39,10,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",9,2831.33569023569,2,2,20,37,4413.26666666667,0.133333333333333,169737.333333333,9,11,17,12430,37,14,"Non-Crammer"
"Stu_742e08ad4eb21af6530c279503794455",10,14.5460317460317,1,1,8,11,44.8833333333333,0.333333333333333,286047.5,9,11,17,14635,56,18,"Crammer"
"Stu_742e08ad4eb21af6530c279503794455",11,146.542948717949,1,1,4,9,178.366666666667,2.38333333333333,12,8,11,17,3043,9,2,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",1,5808.33230769231,3,2,10,24,1446.41666666667,4424.95,117059,8,13,28,18754,79,27,"Non-Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",2,6742.73178506375,2,1,22,74,233.433333333333,6651.85,16179.5,10,13,28,9546,74,25,"Non-Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",3,1858.12774369461,3,3,28,74,3090.26666666667,74.7333333333333,303654,9,13,28,12785,74,26,"Non-Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",4,87.2193530701754,1,1,9,63,87.5666666666667,38.6666666666667,687852,9,13,28,9638,63,3,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",5,56.0334913112164,1,1,12,29,126.183333333333,2.78333333333333,319464,10,13,28,14163,29,18,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",6,103.661928512053,1,1,17,80,157.7,35.7833333333333,831894,10,13,28,17373,80,20,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",7,156.49856743536,2,2,25,74,1251.5,43.9833333333333,214058.5,9,13,28,15293,74,10,"Non-Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",8,87.8287519747235,1,1,14,39,73.8,49.5166666666667,940673,10,13,28,11582,39,10,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",9,66.2949612403101,1,1,9,37,121.183333333333,4.61666666666667,7591,9,13,28,12430,37,14,"Crammer"
"Stu_744b98a8b829f79f6750d26ea3cd1e07",10,63.0710557532622,1,1,10,56,100.966666666667,17.5333333333333,489438,10,13,28,14635,56,18,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",2,1256.93303108808,4,3,15,74,2755.86666666667,1.9,55012,10,9,18,9546,74,25,"Non-Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",3,460.655998636673,2,2,29,74,7437.75,3.63333333333333,417767,8,9,18,12785,74,26,"Non-Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",4,5885.48343915344,4,4,11,63,14217.4333333333,3.38333333333333,262069,6,9,18,9638,63,3,"Non-Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",5,61.5516055045872,1,1,11,29,175.666666666667,2.33333333333333,169834.5,8,9,18,14163,29,18,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",6,9794.47253463733,3,3,19,78,28450,2.1,575178.5,8,9,18,17373,80,20,"Non-Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",7,64.4889000670691,1,1,25,73,160.3,1.63333333333333,267,8,9,18,15293,74,10,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",8,36.8761217948718,1,1,14,39,109.95,2.71666666666667,23776,8,9,18,11582,39,10,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",9,21.1001801801802,1,1,9,37,61.5166666666667,1.51666666666667,143138,8,9,18,12430,37,14,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",10,31.6334459459459,1,1,10,56,74.1833333333333,3.36666666666667,8849,9,9,18,14635,56,18,"Crammer"
"Stu_745e3c1d5efec607d4b61c2efbbdc756",11,166.359777777778,1,1,3,9,27.0833333333333,154.166666666667,1067418,10,9,18,3043,9,2,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",1,15.7957777777778,1,1,6,17,127.116666666667,5.66666666666667,NA,7,11,28,18754,79,27,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",2,1941.85805340224,3,3,30,74,6081.16666666667,55.45,199875.333333333,9,11,28,9546,74,25,"Non-Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",3,1827.73333333333,2,2,4,0,7275.18333333333,3.01666666666667,404944,7,11,28,12785,74,26,"Non-Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",4,252.502996845426,1,1,15,63,365.566666666667,1.16666666666667,279833,9,11,28,9638,63,3,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",5,404.478111111111,2,2,36,14,970.066666666667,0.666666666666667,217852.666666667,8,11,28,14163,29,18,"Non-Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",6,11.6407407407407,1,1,9,0,27.3333333333333,1.03333333333333,348281,10,11,28,17373,80,20,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",7,14.3018518518519,1,1,9,0,13.0666666666667,6.51666666666667,255865.5,9,11,28,15293,74,10,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",8,4.43484848484848,1,1,15,1,12.8833333333333,0.0833333333333333,561367.5,9,11,28,11582,39,10,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",9,4.59666666666667,1,1,5,0,4.15,2.53333333333333,41659,7,11,28,12430,37,14,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",10,4.76333333333333,1,1,5,0,6.35,1.55,300339,10,11,28,14635,56,18,"Crammer"
"Stu_75060cd960b06b321cd8cde0e8d5af34",11,4.93333333333333,1,1,2,0,1.93333333333333,3.96666666666667,2887,10,11,28,3043,9,2,"Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",1,5394.08510716925,7,5,30,79,16873.6333333333,5.81666666666667,148623.6,8,9,26,18754,79,27,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",2,2080.94239226033,3,3,18,74,4413.86666666667,11.0833333333333,87035.3333333333,9,9,26,9546,74,25,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",3,1994.63765195138,6,4,34,74,4051.35,5.2,86713.8333333333,8,9,26,12785,74,26,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",4,1522.96577004219,3,3,11,63,3012.91666666667,5.28333333333333,105051.75,8,9,26,9638,63,3,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",5,1477.15255847953,4,3,12,29,2513.45,404.033333333333,65492.25,7,9,26,14163,29,18,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",6,3753.30310344828,7,6,33,80,10128.1166666667,14.6166666666667,105925.857142857,9,9,26,17373,80,20,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",7,43.6243309002433,1,1,25,74,89.7166666666667,5.75,421177,9,9,26,15293,74,10,"Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",8,2708.51146304676,3,2,22,39,5843.21666666667,5.23333333333333,234492,7,9,26,11582,39,10,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",9,21.7925438596491,1,1,9,37,37.8,3.11666666666667,780117,9,9,26,12430,37,14,"Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",10,573.019008714597,2,2,10,56,1203.63333333333,8.23333333333333,249137.5,8,9,26,14635,56,18,"Non-Crammer"
"Stu_75169b0e05389e249ce4fd34ade29d1c",11,249.796990740741,1,1,3,9,17.4166666666667,240.95,537718,9,9,26,3043,9,2,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",1,1603.66369509044,3,3,20,19,6850.93333333333,1.9,233107.5,10,10,28,18754,79,27,"Non-Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",2,29.341452991453,1,1,18,13,134.866666666667,18.1,4111.5,9,10,28,9546,74,25,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",3,7526.25093896714,2,2,19,5,9656.55,3.26666666666667,307327.5,8,10,28,12785,74,26,"Non-Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",4,1274.65210843373,4,3,25,63,2943.31666666667,0.133333333333333,46513.6,9,10,28,9638,63,3,"Non-Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",6,4467.80243902439,2,2,23,15,31.275,6090.625,611287.5,8,10,28,17373,80,20,"Non-Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",5,20.8063492063492,1,1,7,2,52.1166666666667,3.33333333333333,41058.3333333333,9,10,28,14163,29,18,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",7,16.9216666666667,1,1,22,4,24.6,3.65,394809,8,10,28,15293,74,10,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",8,65.331684981685,1,1,18,12,96.1166666666667,3.21666666666667,116109.333333333,7,10,28,11582,39,10,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",9,18.387962962963,1,1,14,3,35.1666666666667,2.41666666666667,149259.833333333,9,10,28,12430,37,14,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",10,150.494696969697,1,1,8,2,32.35,131.716666666667,46.5,9,10,28,14635,56,18,"Crammer"
"Stu_7526f21de2667d86dc35169be3b875ab",11,20.2,1,1,3,2,4.18333333333333,19.1333333333333,149318.5,9,10,28,3043,9,2,"Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",1,1835.41364306785,5,3,24,78,4231.75,577.633333333333,78495,8,10,25,18754,79,27,"Non-Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",2,2401.83596491228,7,3,19,74,3764.33333333333,828.966666666667,88135.8571428571,8,10,25,9546,74,25,"Non-Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",3,1411.6154174284,7,4,39,74,6163.45,92.2,97436.5555555556,9,10,25,12785,74,26,"Non-Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",4,2532.18122427984,7,3,24,63,3600.43333333333,687,65175.7777777778,8,10,25,9638,63,3,"Non-Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",5,2743.32329472329,10,5,35,29,2803.89166666667,676.425,29918.4545454545,9,10,25,14163,29,18,"Non-Crammer"
"Stu_752d001270b5652a5a431cc7cfe60f61",6,1932.9725,6,4,27,80,3701.575,7492.3,203172.222222222,8,10,25,17373,80,20,"Non-Crammer"
